Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.12.2021 23:24;118870;;101,23;11,66
06.12.2021 23:24;118880;;101,272;11,66
06.12.2021 23:24;118890;;101,248;11,68
06.12.2021 23:24;118900;;101,245;11,69
06.12.2021 23:24;118910;;101,267;11,7
06.12.2021 23:25;118920;101,87;101,254;11,7
06.12.2021 23:25;118930;;101,324;11,67
06.12.2021 23:25;118940;;101,276;11,67
06.12.2021 23:25;118950;;101,285;11,69
06.12.2021 23:25;118960;;101,245;11,7
06.12.2021 23:25;118970;;101,248;11,7
06.12.2021 23:26;118980;101,87;101,263;11,68
06.12.2021 23:26;118990;;101,259;11,63
06.12.2021 23:26;119000;;101,254;11,63
06.12.2021 23:26;119010;;101,248;11,64
06.12.2021 23:26;119020;;101,263;11,64
06.12.2021 23:26;119030;;101,269;11,67
06.12.2021 23:27;119040;101,88;101,248;11,69
06.12.2021 23:27;119050;;101,278;11,69
06.12.2021 23:27;119060;;101,245;11,66
06.12.2021 23:27;119070;;101,263;11,64
06.12.2021 23:27;119080;;101,248;11,65
06.12.2021 23:27;119090;;101,265;11,64
06.12.2021 23:28;119100;101,88;101,272;11,65
06.12.2021 23:28;119110;;101,25;11,66
06.12.2021 23:28;119120;;101,287;11,66
06.12.2021 23:28;119130;;101,265;11,64
06.12.2021 23:28;119140;;101,272;11,64
06.12.2021 23:28;119150;;101,311;11,62
06.12.2021 23:29;119160;101,87;101,285;11,61
06.12.2021 23:29;119170;;101,304;11,61
06.12.2021 23:29;119180;;101,289;11,61
06.12.2021 23:29;119190;;101,272;11,61
06.12.2021 23:29;119200;;101,289;11,6
06.12.2021 23:29;119210;;101,248;11,61
06.12.2021 23:30;119220;101,88;101,278;11,6
06.12.2021 23:30;119230;;101,276;11,61
06.12.2021 23:30;119240;;101,245;11,59
06.12.2021 23:30;119250;;101,296;11,59
06.12.2021 23:30;119260;;101,256;11,59
06.12.2021 23:30;119270;;101,263;11,6
06.12.2021 23:31;119280;101,88;101,263;11,59
06.12.2021 23:31;119290;;101,291;11,59
06.12.2021 23:31;119300;;101,254;11,61
06.12.2021 23:31;119310;;101,267;11,64
06.12.2021 23:31;119320;;101,294;11,62
06.12.2021 23:31;119330;;101,261;11,61
06.12.2021 23:32;119340;101,88;101,276;11,58
06.12.2021 23:32;119350;;101,245;11,57
06.12.2021 23:32;119360;;101,276;11,58
06.12.2021 23:32;119370;;101,298;11,59
06.12.2021 23:32;119380;;101,269;11,63
06.12.2021 23:32;119390;;101,269;11,63
06.12.2021 23:33;119400;101,88;101,265;11,63
06.12.2021 23:33;119410;;101,283;11,63
06.12.2021 23:33;119420;;101,259;11,61
06.12.2021 23:33;119430;;101,265;11,57
06.12.2021 23:33;119440;;101,252;11,58
06.12.2021 23:33;119450;;101,245;11,61
06.12.2021 23:34;119460;101,88;101,243;11,62
06.12.2021 23:34;119470;;101,272;11,61
06.12.2021 23:34;119480;;101,274;11,61
06.12.2021 23:34;119490;;101,259;11,59
06.12.2021 23:34;119500;;101,302;11,56
06.12.2021 23:34;119510;;101,265;11,55
06.12.2021 23:35;119520;101,88;101,261;11,57
06.12.2021 23:35;119530;;101,213;11,59
06.12.2021 23:35;119540;;101,291;11,6
06.12.2021 23:35;119550;;101,28;11,59
06.12.2021 23:35;119560;;101,234;11,59
06.12.2021 23:35;119570;;101,261;11,58
06.12.2021 23:36;119580;101,88;101,296;11,56
06.12.2021 23:36;119590;;101,267;11,54
06.12.2021 23:36;119600;;101,241;11,55
06.12.2021 23:36;119610;;101,259;11,53
06.12.2021 23:36;119620;;101,243;11,53
06.12.2021 23:36;119630;;101,234;11,58
06.12.2021 23:37;119640;101,88;101,287;11,59
06.12.2021 23:37;119650;;101,245;11,59
06.12.2021 23:37;119660;;101,274;11,58
06.12.2021 23:37;119670;;101,278;11,56
06.12.2021 23:37;119680;;101,278;11,51
06.12.2021 23:37;119690;;101,263;11,51
06.12.2021 23:38;119700;101,88;101,285;11,47
06.12.2021 23:38;119710;;101,265;11,46
06.12.2021 23:38;119720;;101,261;11,49
06.12.2021 23:38;119730;;101,259;11,49
06.12.2021 23:38;119740;;101,296;11,51
06.12.2021 23:38;119750;;101,265;11,52
06.12.2021 23:39;119760;101,88;101,287;11,52
06.12.2021 23:39;119770;;101,259;11,54
06.12.2021 23:39;119780;;101,289;11,56
06.12.2021 23:39;119790;;101,283;11,55
06.12.2021 23:39;119800;;101,25;11,52
06.12.2021 23:39;119810;;101,248;11,54
06.12.2021 23:40;119820;101,89;101,272;11,54
06.12.2021 23:40;119830;;101,28;11,54
06.12.2021 23:40;119840;;101,263;11,54
06.12.2021 23:40;119850;;101,287;11,52
06.12.2021 23:40;119860;;101,285;11,49
06.12.2021 23:40;119870;;101,285;11,49
06.12.2021 23:41;119880;101,88;101,287;11,48
06.12.2021 23:41;119890;;101,263;11,47
06.12.2021 23:41;119900;;101,304;11,47
06.12.2021 23:41;119910;;101,294;11,43
06.12.2021 23:41;119920;;101,304;11,41
06.12.2021 23:41;119930;;101,274;11,42
06.12.2021 23:42;119940;101,88;101,276;11,42
06.12.2021 23:42;119950;;101,278;11,39
06.12.2021 23:42;119960;;101,276;11,43
06.12.2021 23:42;119970;;101,263;11,48
06.12.2021 23:42;119980;;101,237;11,49
06.12.2021 23:42;119990;;101,28;11,52
06.12.2021 23:43;120000;101,88;101,294;11,51
06.12.2021 23:43;120010;;101,289;11,49
06.12.2021 23:43;120020;;101,298;11,46
06.12.2021 23:43;120030;;101,276;11,42
06.12.2021 23:43;120040;;101,32;11,43
06.12.2021 23:43;120050;;101,269;11,48
06.12.2021 23:44;120060;101,89;101,276;11,52
06.12.2021 23:44;120070;;101,296;11,55
06.12.2021 23:44;120080;;101,274;11,53
06.12.2021 23:44;120090;;101,259;11,5
06.12.2021 23:44;120100;;101,283;11,49
06.12.2021 23:44;120110;;101,289;11,47
06.12.2021 23:45;120120;101,89;101,265;11,49
06.12.2021 23:45;120130;;101,272;11,48
06.12.2021 23:45;120140;;101,296;11,49
06.12.2021 23:45;120150;;101,315;11,48
06.12.2021 23:45;120160;;101,302;11,44
06.12.2021 23:45;120170;;101,291;11,45
06.12.2021 23:46;120180;101,89;101,291;11,48
06.12.2021 23:46;120190;;101,285;11,47
06.12.2021 23:46;120200;;101,276;11,49
06.12.2021 23:46;120210;;101,254;11,53
06.12.2021 23:46;120220;;101,265;11,51
06.12.2021 23:46;120230;;101,261;11,5
06.12.2021 23:47;120240;101,89;101,278;11,5
06.12.2021 23:47;120250;;101,276;11,55
06.12.2021 23:47;120260;;101,272;11,53
06.12.2021 23:47;120270;;101,274;11,55
06.12.2021 23:47;120280;;101,267;11,56
06.12.2021 23:47;120290;;101,309;11,54
06.12.2021 23:48;120300;101,89;101,278;11,54
06.12.2021 23:48;120310;;101,272;11,55
06.12.2021 23:48;120320;;101,25;11,6
06.12.2021 23:48;120330;;101,272;11,59
06.12.2021 23:48;120340;;101,298;11,57
06.12.2021 23:48;120350;;101,283;11,58
06.12.2021 23:49;120360;101,89;101,276;11,57
06.12.2021 23:49;120370;;101,265;11,59
06.12.2021 23:49;120380;;101,278;11,55
06.12.2021 23:49;120390;;101,256;11,56
06.12.2021 23:49;120400;;101,307;11,57
06.12.2021 23:49;120410;;101,263;11,6
06.12.2021 23:50;120420;101,89;101,291;11,56
06.12.2021 23:50;120430;;101,287;11,53
06.12.2021 23:50;120440;;101,274;11,48
06.12.2021 23:50;120450;;101,243;11,5
06.12.2021 23:50;120460;;101,259;11,54
06.12.2021 23:50;120470;;101,276;11,55
06.12.2021 23:51;120480;101,89;101,276;11,53
06.12.2021 23:51;120490;;101,274;11,55
06.12.2021 23:51;120500;;101,294;11,6
06.12.2021 23:51;120510;;101,261;11,58
06.12.2021 23:51;120520;;101,272;11,54
06.12.2021 23:51;120530;;101,298;11,53
06.12.2021 23:52;120540;101,88;101,296;11,52
06.12.2021 23:52;120550;;101,269;11,52
06.12.2021 23:52;120560;;101,304;11,51
06.12.2021 23:52;120570;;101,296;11,53
06.12.2021 23:52;120580;;101,28;11,51
06.12.2021 23:52;120590;;101,28;11,55
06.12.2021 23:53;120600;101,89;101,287;11,51
06.12.2021 23:53;120610;;101,285;11,5
06.12.2021 23:53;120620;;101,287;11,49
06.12.2021 23:53;120630;;101,307;11,49
06.12.2021 23:53;120640;;101,248;11,51
06.12.2021 23:53;120650;;101,283;11,56
06.12.2021 23:54;120660;101,9;101,294;11,57
06.12.2021 23:54;120670;;101,276;11,53
06.12.2021 23:54;120680;;101,274;11,54
06.12.2021 23:54;120690;;101,283;11,55
06.12.2021 23:54;120700;;101,294;11,56
06.12.2021 23:54;120710;;101,285;11,53
06.12.2021 23:55;120720;101,9;101,3;11,54
06.12.2021 23:55;120730;;101,263;11,54
06.12.2021 23:55;120740;;101,267;11,54
06.12.2021 23:55;120750;;101,304;11,5
06.12.2021 23:55;120760;;101,283;11,48
06.12.2021 23:55;120770;;101,307;11,48
06.12.2021 23:56;120780;101,9;101,315;11,51
06.12.2021 23:56;120790;;101,311;11,46
06.12.2021 23:56;120800;;101,263;11,48
06.12.2021 23:56;120810;;101,302;11,51
06.12.2021 23:56;120820;;101,254;11,52
06.12.2021 23:56;120830;;101,315;11,53
06.12.2021 23:57;120840;101,9;101,304;11,53
06.12.2021 23:57;120850;;101,263;11,52
06.12.2021 23:57;120860;;101,276;11,51
06.12.2021 23:57;120870;;101,287;11,5
06.12.2021 23:57;120880;;101,283;11,51
06.12.2021 23:57;120890;;101,3;11,55
06.12.2021 23:58;120900;101,9;101,278;11,56
06.12.2021 23:58;120910;;101,294;11,55
06.12.2021 23:58;120920;;101,291;11,51
06.12.2021 23:58;120930;;101,304;11,49
06.12.2021 23:58;120940;;101,283;11,5
06.12.2021 23:58;120950;;101,311;11,51
06.12.2021 23:59;120960;101,91;101,285;11,54
06.12.2021 23:59;120970;;101,28;11,53
06.12.2021 23:59;120980;;101,3;11,52
06.12.2021 23:59;120990;;101,32;11,53
06.12.2021 23:59;121000;;101,296;11,58
06.12.2021 23:59;121010;;101,294;11,54
06/13/2021 00:00:08 am;121020;101,91;101,3;11,51
06/13/2021 00:00:18 am;121030;;101,283;11,47
06/13/2021 00:00:28 am;121040;;101,335;11,47
06/13/2021 00:00:38 am;121050;;101,283;11,48
06/13/2021 00:00:48 am;121060;;101,313;11,48
06/13/2021 00:00:58 am;121070;;101,274;11,52
06/13/2021 00:01:08 am;121080;101,91;101,311;11,53
06/13/2021 00:01:18 am;121090;;101,302;11,55
06/13/2021 00:01:28 am;121100;;101,307;11,56
06/13/2021 00:01:38 am;121110;;101,296;11,57
06/13/2021 00:01:48 am;121120;;101,291;11,56
06/13/2021 00:01:58 am;121130;;101,274;11,56
06/13/2021 00:02:08 am;121140;101,9;101,287;11,56
06/13/2021 00:02:18 am;121150;;101,296;11,56
06/13/2021 00:02:28 am;121160;;101,307;11,55
06/13/2021 00:02:38 am;121170;;101,28;11,6
06/13/2021 00:02:48 am;121180;;101,28;11,6
06/13/2021 00:02:58 am;121190;;101,3;11,56
06/13/2021 00:03:08 am;121200;101,91;101,304;11,55
06/13/2021 00:03:18 am;121210;;101,283;11,53
06/13/2021 00:03:28 am;121220;;101,283;11,54
06/13/2021 00:03:38 am;121230;;101,272;11,5
06/13/2021 00:03:48 am;121240;;101,28;11,48
06/13/2021 00:03:58 am;121250;;101,285;11,48
06/13/2021 00:04:08 am;121260;101,91;101,322;11,51
06/13/2021 00:04:18 am;121270;;101,304;11,55
06/13/2021 00:04:28 am;121280;;101,302;11,52
06/13/2021 00:04:38 am;121290;;101,307;11,52
06/13/2021 00:04:48 am;121300;;101,274;11,52
06/13/2021 00:04:58 am;121310;;101,259;11,54
06/13/2021 00:05:08 am;121320;101,91;101,276;11,52
06/13/2021 00:05:18 am;121330;;101,324;11,53
06/13/2021 00:05:28 am;121340;;101,32;11,56
06/13/2021 00:05:38 am;121350;;101,32;11,58
06/13/2021 00:05:48 am;121360;;101,302;11,59
06/13/2021 00:05:58 am;121370;;101,302;11,58
06/13/2021 00:06:08 am;121380;101,91;101,304;11,54
06/13/2021 00:06:18 am;121390;;101,302;11,51
06/13/2021 00:06:28 am;121400;;101,302;11,53
06/13/2021 00:06:38 am;121410;;101,32;11,53
06/13/2021 00:06:48 am;121420;;101,263;11,55
06/13/2021 00:06:58 am;121430;;101,298;11,56
06/13/2021 00:07:08 am;121440;101,91;101,278;11,54
06/13/2021 00:07:18 am;121450;;101,318;11,5
06/13/2021 00:07:28 am;121460;;101,298;11,49
06/13/2021 00:07:38 am;121470;;101,309;11,5
06/13/2021 00:07:48 am;121480;;101,32;11,52
06/13/2021 00:07:58 am;121490;;101,283;11,51
06/13/2021 00:08:08 am;121500;101,91;101,311;11,5
06/13/2021 00:08:18 am;121510;;101,32;11,5
06/13/2021 00:08:28 am;121520;;101,304;11,47
06/13/2021 00:08:38 am;121530;;101,285;11,47
06/13/2021 00:08:48 am;121540;;101,315;11,51
06/13/2021 00:08:58 am;121550;;101,304;11,53
06/13/2021 00:09:08 am;121560;101,91;101,294;11,58
06/13/2021 00:09:18 am;121570;;101,278;11,56
06/13/2021 00:09:28 am;121580;;101,296;11,56
06/13/2021 00:09:38 am;121590;;101,302;11,57
06/13/2021 00:09:48 am;121600;;101,28;11,55
06/13/2021 00:09:58 am;121610;;101,287;11,54
06/13/2021 00:10:08 am;121620;101,91;101,302;11,5
06/13/2021 00:10:18 am;121630;;101,291;11,52
06/13/2021 00:10:28 am;121640;;101,311;11,52
06/13/2021 00:10:38 am;121650;;101,287;11,55
06/13/2021 00:10:48 am;121660;;101,307;11,56
06/13/2021 00:10:58 am;121670;;101,315;11,57
06/13/2021 00:11:08 am;121680;101,91;101,326;11,54
06/13/2021 00:11:18 am;121690;;101,289;11,56
06/13/2021 00:11:28 am;121700;;101,307;11,57
06/13/2021 00:11:38 am;121710;;101,3;11,55
06/13/2021 00:11:48 am;121720;;101,307;11,59
06/13/2021 00:11:58 am;121730;;101,294;11,58
06/13/2021 00:12:08 am;121740;101,91;101,298;11,53
06/13/2021 00:12:18 am;121750;;101,298;11,51
06/13/2021 00:12:28 am;121760;;101,322;11,48
06/13/2021 00:12:38 am;121770;;101,302;11,47
06/13/2021 00:12:48 am;121780;;101,276;11,46
06/13/2021 00:12:58 am;121790;;101,291;11,46
06/13/2021 00:13:08 am;121800;101,91;101,298;11,46
06/13/2021 00:13:18 am;121810;;101,331;11,45
06/13/2021 00:13:28 am;121820;;101,283;11,45
06/13/2021 00:13:38 am;121830;;101,318;11,44
06/13/2021 00:13:48 am;121840;;101,309;11,43
06/13/2021 00:13:58 am;121850;;101,3;11,47
06/13/2021 00:14:08 am;121860;101,91;101,256;11,51
06/13/2021 00:14:18 am;121870;;101,289;11,52
06/13/2021 00:14:28 am;121880;;101,256;11,52
06/13/2021 00:14:38 am;121890;;101,311;11,5
06/13/2021 00:14:48 am;121900;;101,296;11,52
06/13/2021 00:14:58 am;121910;;101,285;11,49
06/13/2021 00:15:08 am;121920;101,91;101,35;11,46
06/13/2021 00:15:18 am;121930;;101,329;11,45
06/13/2021 00:15:28 am;121940;;101,307;11,46
06/13/2021 00:15:38 am;121950;;101,313;11,46
06/13/2021 00:15:48 am;121960;;101,289;11,46
06/13/2021 00:15:58 am;121970;;101,335;11,44
06/13/2021 00:16:08 am;121980;101,91;101,294;11,44
06/13/2021 00:16:18 am;121990;;101,289;11,46
06/13/2021 00:16:28 am;122000;;101,294;11,46
06/13/2021 00:16:38 am;122010;;101,307;11,47
06/13/2021 00:16:48 am;122020;;101,285;11,46
06/13/2021 00:16:58 am;122030;;101,272;11,47
06/13/2021 00:17:08 am;122040;101,91;101,285;11,43
06/13/2021 00:17:18 am;122050;;101,315;11,42
06/13/2021 00:17:28 am;122060;;101,304;11,41
06/13/2021 00:17:38 am;122070;;101,28;11,46
06/13/2021 00:17:48 am;122080;;101,3;11,5
06/13/2021 00:17:58 am;122090;;101,311;11,5
06/13/2021 00:18:08 am;122100;101,91;101,304;11,5
06/13/2021 00:18:18 am;122110;;101,304;11,52
06/13/2021 00:18:28 am;122120;;101,294;11,52
06/13/2021 00:18:38 am;122130;;101,298;11,48
06/13/2021 00:18:48 am;122140;;101,302;11,49
06/13/2021 00:18:58 am;122150;;101,313;11,48
06/13/2021 00:19:08 am;122160;101,91;101,298;11,47
06/13/2021 00:19:18 am;122170;;101,296;11,46
06/13/2021 00:19:28 am;122180;;101,302;11,51
06/13/2021 00:19:38 am;122190;;101,32;11,47
06/13/2021 00:19:48 am;122200;;101,287;11,41
06/13/2021 00:19:58 am;122210;;101,302;11,42
06/13/2021 00:20:08 am;122220;101,91;101,315;11,43
06/13/2021 00:20:18 am;122230;;101,335;11,44
06/13/2021 00:20:28 am;122240;;101,32;11,46
06/13/2021 00:20:38 am;122250;;101,344;11,43
06/13/2021 00:20:48 am;122260;;101,304;11,39
06/13/2021 00:20:58 am;122270;;101,291;11,42
06/13/2021 00:21:08 am;122280;101,91;101,315;11,41
06/13/2021 00:21:18 am;122290;;101,285;11,4
06/13/2021 00:21:28 am;122300;;101,302;11,37
06/13/2021 00:21:38 am;122310;;101,283;11,33
06/13/2021 00:21:48 am;122320;;101,309;11,31
06/13/2021 00:21:58 am;122330;;101,294;11,36
06/13/2021 00:22:08 am;122340;101,92;101,342;11,39
06/13/2021 00:22:18 am;122350;;101,324;11,42
06/13/2021 00:22:28 am;122360;;101,322;11,41
06/13/2021 00:22:38 am;122370;;101,324;11,4
06/13/2021 00:22:48 am;122380;;101,333;11,37
06/13/2021 00:22:58 am;122390;;101,309;11,32
06/13/2021 00:23:08 am;122400;101,92;101,329;11,25
06/13/2021 00:23:18 am;122410;;101,276;11,22
06/13/2021 00:23:28 am;122420;;101,302;11,23
06/13/2021 00:23:38 am;122430;;101,261;11,26
06/13/2021 00:23:48 am;122440;;101,304;11,25
06/13/2021 00:23:58 am;122450;;101,331;11,24
06/13/2021 00:24:08 am;122460;101,92;101,304;11,22
06/13/2021 00:24:18 am;122470;;101,318;11,19
06/13/2021 00:24:28 am;122480;;101,32;11,13
06/13/2021 00:24:38 am;122490;;101,32;11,1
06/13/2021 00:24:48 am;122500;;101,3;11,08
06/13/2021 00:24:58 am;122510;;101,291;11,03
06/13/2021 00:25:08 am;122520;101,93;101,304;11,03
06/13/2021 00:25:18 am;122530;;101,307;11,11
06/13/2021 00:25:28 am;122540;;101,32;11,2
06/13/2021 00:25:38 am;122550;;101,313;11,19
06/13/2021 00:25:48 am;122560;;101,304;11,13
06/13/2021 00:25:58 am;122570;;101,313;11,14
06/13/2021 00:26:08 am;122580;101,92;101,318;11,21
06/13/2021 00:26:18 am;122590;;101,311;11,18
06/13/2021 00:26:28 am;122600;;101,307;11,13
06/13/2021 00:26:38 am;122610;;101,311;11,12
06/13/2021 00:26:48 am;122620;;101,283;11,17
06/13/2021 00:26:58 am;122630;;101,329;11,11
06/13/2021 00:27:08 am;122640;101,93;101,32;11,08
06/13/2021 00:27:18 am;122650;;101,298;11,02
06/13/2021 00:27:28 am;122660;;101,298;11,01
06/13/2021 00:27:38 am;122670;;101,283;11
06/13/2021 00:27:48 am;122680;;101,313;11,02
06/13/2021 00:27:58 am;122690;;101,329;11,04
06/13/2021 00:28:08 am;122700;101,93;101,333;11,01
06/13/2021 00:28:18 am;122710;;101,311;11,02
06/13/2021 00:28:28 am;122720;;101,342;11,02
06/13/2021 00:28:38 am;122730;;101,315;11,12
06/13/2021 00:28:48 am;122740;;101,335;11,15
06/13/2021 00:28:58 am;122750;;101,339;11,18
06/13/2021 00:29:08 am;122760;101,93;101,322;11,13
06/13/2021 00:29:18 am;122770;;101,344;11,1
06/13/2021 00:29:28 am;122780;;101,298;11,05
06/13/2021 00:29:38 am;122790;;101,322;11,02
06/13/2021 00:29:48 am;122800;;101,346;11
06/13/2021 00:29:58 am;122810;;101,311;10,95
06/13/2021 00:30:08 am;122820;101,93;101,311;10,93
06/13/2021 00:30:18 am;122830;;101,331;10,95
06/13/2021 00:30:28 am;122840;;101,311;10,96
06/13/2021 00:30:38 am;122850;;101,32;10,93
06/13/2021 00:30:48 am;122860;;101,342;10,93
06/13/2021 00:30:58 am;122870;;101,32;11
06/13/2021 00:31:08 am;122880;101,93;101,324;11,04
06/13/2021 00:31:18 am;122890;;101,361;11,04
06/13/2021 00:31:28 am;122900;;101,318;10,99
06/13/2021 00:31:38 am;122910;;101,342;10,99
06/13/2021 00:31:48 am;122920;;101,3;11,02
06/13/2021 00:31:58 am;122930;;101,278;11,01
06/13/2021 00:32:08 am;122940;101,93;101,322;10,99
06/13/2021 00:32:18 am;122950;;101,35;10,99
06/13/2021 00:32:28 am;122960;;101,357;10,97
06/13/2021 00:32:38 am;122970;;101,318;10,94
06/13/2021 00:32:48 am;122980;;101,311;10,93
06/13/2021 00:32:58 am;122990;;101,357;11
06/13/2021 00:33:08 am;123000;101,93;101,339;11
06/13/2021 00:33:18 am;123010;;101,326;10,99
06/13/2021 00:33:28 am;123020;;101,322;11,02
06/13/2021 00:33:38 am;123030;;101,333;11,04
06/13/2021 00:33:48 am;123040;;101,318;11,01
06/13/2021 00:33:58 am;123050;;101,366;10,99
06/13/2021 00:34:08 am;123060;101,94;101,331;10,98
06/13/2021 00:34:18 am;123070;;101,339;10,97
06/13/2021 00:34:28 am;123080;;101,324;10,98
06/13/2021 00:34:38 am;123090;;101,363;11,06
06/13/2021 00:34:48 am;123100;;101,333;11,09
06/13/2021 00:34:58 am;123110;;101,32;11,09
06/13/2021 00:35:08 am;123120;101,94;101,329;11,08
06/13/2021 00:35:18 am;123130;;101,35;11,08
06/13/2021 00:35:28 am;123140;;101,313;11,03
06/13/2021 00:35:38 am;123150;;101,291;10,99
06/13/2021 00:35:48 am;123160;;101,313;11,03
06/13/2021 00:35:58 am;123170;;101,326;11,04
06/13/2021 00:36:08 am;123180;101,94;101,313;11,02
06/13/2021 00:36:18 am;123190;;101,331;11
06/13/2021 00:36:28 am;123200;;101,331;11,01
06/13/2021 00:36:38 am;123210;;101,291;11,02
06/13/2021 00:36:48 am;123220;;101,346;11,03
06/13/2021 00:36:58 am;123230;;101,344;11,04
06/13/2021 00:37:08 am;123240;101,94;101,331;11,02
06/13/2021 00:37:18 am;123250;;101,344;11,05
06/13/2021 00:37:28 am;123260;;101,313;11,12
06/13/2021 00:37:38 am;123270;;101,329;11,19
06/13/2021 00:37:48 am;123280;;101,318;11,25
06/13/2021 00:37:58 am;123290;;101,307;11,22
06/13/2021 00:38:08 am;123300;101,94;101,337;11,2
06/13/2021 00:38:18 am;123310;;101,366;11,21
06/13/2021 00:38:28 am;123320;;101,335;11,21
06/13/2021 00:38:38 am;123330;;101,326;11,17
06/13/2021 00:38:48 am;123340;;101,357;11,11
06/13/2021 00:38:58 am;123350;;101,339;11,09
06/13/2021 00:39:08 am;123360;101,95;101,357;11,1
06/13/2021 00:39:18 am;123370;;101,339;11,1
06/13/2021 00:39:28 am;123380;;101,326;11,08
06/13/2021 00:39:38 am;123390;;101,324;11,06
06/13/2021 00:39:48 am;123400;;101,337;11,13
06/13/2021 00:39:58 am;123410;;101,35;11,17
06/13/2021 00:40:08 am;123420;101,95;101,363;11,22
06/13/2021 00:40:18 am;123430;;101,348;11,2
06/13/2021 00:40:28 am;123440;;101,333;11,18
06/13/2021 00:40:38 am;123450;;101,339;11,17
06/13/2021 00:40:48 am;123460;;101,333;11,19
06/13/2021 00:40:58 am;123470;;101,35;11,2
06/13/2021 00:41:08 am;123480;101,95;101,318;11,2
06/13/2021 00:41:18 am;123490;;101,302;11,2
06/13/2021 00:41:28 am;123500;;101,339;11,21
06/13/2021 00:41:38 am;123510;;101,346;11,2
06/13/2021 00:41:48 am;123520;;101,342;11,18
06/13/2021 00:41:58 am;123530;;101,32;11,15
06/13/2021 00:42:08 am;123540;101,95;101,359;11,13
06/13/2021 00:42:18 am;123550;;101,326;11,14
06/13/2021 00:42:28 am;123560;;101,342;11,16
06/13/2021 00:42:38 am;123570;;101,307;11,14
06/13/2021 00:42:48 am;123580;;101,326;11,13
06/13/2021 00:42:58 am;123590;;101,309;11,13
06/13/2021 00:43:08 am;123600;101,95;101,329;11,14
06/13/2021 00:43:18 am;123610;;101,357;11,12
06/13/2021 00:43:28 am;123620;;101,348;11,09
06/13/2021 00:43:38 am;123630;;101,353;11,09
06/13/2021 00:43:48 am;123640;;101,32;11,12
06/13/2021 00:43:58 am;123650;;101,337;11,12
06/13/2021 00:44:08 am;123660;101,95;101,318;11,13
06/13/2021 00:44:18 am;123670;;101,329;11,14
06/13/2021 00:44:28 am;123680;;101,32;11,15
06/13/2021 00:44:38 am;123690;;101,361;11,19
06/13/2021 00:44:48 am;123700;;101,344;11,21
06/13/2021 00:44:58 am;123710;;101,318;11,17
06/13/2021 00:45:08 am;123720;101,95;101,309;11,14
06/13/2021 00:45:18 am;123730;;101,355;11,15
06/13/2021 00:45:28 am;123740;;101,326;11,17
06/13/2021 00:45:38 am;123750;;101,346;11,21
06/13/2021 00:45:48 am;123760;;101,355;11,22
06/13/2021 00:45:58 am;123770;;101,324;11,26
06/13/2021 00:46:08 am;123780;101,94;101,355;11,22
06/13/2021 00:46:18 am;123790;;101,309;11,17
06/13/2021 00:46:28 am;123800;;101,342;11,15
06/13/2021 00:46:38 am;123810;;101,331;11,15
06/13/2021 00:46:48 am;123820;;101,342;11,23
06/13/2021 00:46:58 am;123830;;101,339;11,22
